transaction_id;customer_id;transact_date;revenue;discount_amount
4205694;765472;2021-01-02;182;9
544923;321107;2021-01-25;74;9
354807;267992;2023-02-27;118;9
9825995;224062;2023-06-05;143;9
1108650;2479852;2024-05-14;333;9
8334833;1892922;2023-07-09;392;9
70200;542912;2023-09-12;120;9
8785449;209802;2019-03-19;166;9
7607778;351387;2019-08-17;185;9
225527;340369;2022-12-03;135;9
7810244;244510;2022-05-13;354;9
2137392;168926;2022-11-27;150;9
1596656;2646992;2023-04-03;192;9
9125412;480042;2021-11-22;205;9
2752245;233738;2020-02-06;117;9
756630;344175;2020-03-25;193;9
7672548;267992;2024-03-25;579;9
9015425;267992;2024-04-02;281;9
2949256;1892922;2023-01-25;313;9
8644698;267992;2024-04-24;202;9
459548;359503;2023-09-04;67;9
3209083;232962;2020-11-07;265;9
544985;168926;2022-09-01;161;9
9365674;244510;2020-06-07;349;9
2970897;644372;2022-10-27;105;9
7109253;322435;2024-04-09;121;9
4319710;267992;2020-10-27;150;9
3884102;256830;2021-08-15;249;9
6171394;267992;2020-10-18;321;9
4476915;329416;2020-03-30;188;9
5274543;315610;2021-02-11;332;9
1873150;2156002;2022-07-15;74;9
8277883;2078062;2021-10-22;269;9
5136455;303634;2023-04-24;250;9
213562;359503;2023-01-26;116;9
82994;2780514;2023-06-29;288;9
1862852;234390;2024-07-16;212;9
7134899;1437002;2024-07-29;326;9
4066710;1274392;2021-12-17;185;9
267913;320753;2021-03-22;194;9
5122299;269452;2023-08-25;100;9
9974888;2814625;2023-11-24;427;9
7788742;284838;2024-01-18;349;9
6035012;224062;2023-08-14;105;9
617584;717372;2024-06-13;119;9
3137496;269452;2024-02-07;397;9
1637191;723272;2020-06-01;302;9
8213968;357018;2020-08-20;98;9
156741;2771748;2023-11-05;336;9
4478762;244510;2019-07-17;135;9
3522602;354587;2019-09-12;488;9
9067484;976932;2023-09-28;257;9
7294901;318446;2020-03-09;642;9
5094332;320753;2021-04-07;144;9
6329908;733732;2023-12-20;298;9
6196650;303634;2021-05-31;267;9
9038464;2217882;2022-02-22;503;9
9052171;267215;2023-04-08;203;9
488939;133318;2023-09-14;270;9
7099594;153690;2019-05-30;239;9
4176794;267215;2023-07-20;276;9
2841529;273872;2020-11-14;473;9
9102770;181166;2020-10-26;144;9
1633677;267992;2021-08-25;321;9
4503084;63398;2023-09-21;306;9
453250;2816921;2024-04-25;189;9
2264966;194338;2024-05-30;540;9
5423067;232962;2022-02-02;145;9
6996914;362045;2021-06-14;73;9
9642375;267215;2023-10-16;381;9
8669710;2745191;2022-12-07;165;9
9278524;2759561;2023-03-01;166;9
1287455;276101;2022-09-25;260;9
594074;266933;2020-08-24;487;9
3358825;244510;2019-09-11;177;9
6321292;323649;2019-10-28;320;9
3740552;46312;2022-04-28;389;9
9028828;312471;2020-01-28;159;9
6597503;267992;2021-12-17;291;9
7864308;762482;2021-01-24;348;9
8459143;267992;2021-10-04;281;9
5348211;2830012;2024-06-14;256;9
8829341;267992;2019-06-18;78;9
2152383;2124612;2024-06-29;654;9
8853710;480042;2020-10-09;93;9
2300128;219686;2020-06-25;294;9
6143014;906692;2021-04-05;387;9
7552821;267992;2020-09-11;102;9
4469583;845162;2021-11-09;214;9
4230937;2015532;2022-09-04;208;9
1547982;330423;2019-02-26;68;9
7079927;201218;2019-09-09;119;9
3213711;300411;2020-05-17;631;9
3050153;730162;2020-09-28;147;9
2219031;64362;2024-07-25;191;9
8125409;1866272;2021-07-16;301;9
5584340;124662;2020-08-28;99;9
288669;327184;2020-03-15;82;9
6870897;445262;2020-04-09;56;9
348418;220830;2022-07-20;258;9
1960782;2053252;2023-03-31;499;9
8023071;321152;2024-01-01;452;9
8453374;455162;2020-03-30;280;9
5279284;2783687;2023-07-17;180;9
754426;2756037;2023-02-09;117;9
6344895;48644;2023-05-21;156;9
2424058;276101;2024-08-08;145;9
7040291;131298;2021-05-02;156;9
6702775;241826;2021-08-05;115;9
4639635;81002;2019-11-15;561;9
4529689;1159062;2020-11-17;94;9
7656912;160082;2020-09-20;233;9
2331310;1704052;2022-03-15;349;9
9080046;318675;2022-03-29;141;9
9224879;266207;2022-11-15;163;9
5264359;140218;2023-08-31;592;9
3827009;327647;2021-03-01;481;9
2838916;2767423;2023-11-20;532;9
7696794;316406;2021-01-10;87;9
7860874;1307502;2022-09-13;236;9
934971;542912;2020-11-09;166;9
7139915;980722;2023-05-17;445;9
4243505;267992;2020-04-12;262;9
4975818;234026;2020-09-30;113;9
8958864;848152;2022-10-29;233;9
9192226;348301;2019-11-29;232;9
7591808;233738;2019-05-16;136;9
3966524;237958;2021-03-29;198;9
9726404;382992;2022-01-15;135;9
9934097;1984972;2021-09-10;123;9
4891431;64362;2023-03-24;114;9
8502308;267215;2024-06-11;115;9
3459228;370812;2020-11-30;293;9
6174068;327184;2020-06-17;196;9
3388742;2826335;2024-01-15;331;9
551548;353709;2023-07-22;269;9
7547586;223262;2023-07-09;351;9
3763640;730162;2020-10-07;119;9
3898421;276101;2024-06-29;202;9
2356049;717372;2024-04-16;126;9
7406516;2831631;2024-02-05;100;9
5887095;253269;2021-03-27;144;9
105260;187722;2023-11-07;142;9
2682721;298781;2024-07-30;230;9
2154593;271450;2024-05-13;162;9
6834657;88042;2023-04-24;217;9
2512801;267992;2021-10-23;174;9
4172583;327685;2020-07-17;184;9
2126194;1809152;2021-11-04;268;9
4556159;329416;2023-05-29;111;9
8588693;542912;2023-10-24;66;9
6520094;241826;2023-09-25;300;9
4816199;232962;2022-02-02;122;9
1291033;786752;2022-08-22;283;9
1501065;160082;2023-09-29;888;9
5285465;244510;2021-10-18;285;9
2442197;64362;2020-06-25;172;9
2355937;244510;2020-09-16;165;9
5918218;2774457;2024-01-24;721;9
1557895;230462;2023-05-26;266;9
4865407;214202;2023-09-28;188;9
3852438;220830;2022-09-04;123;9
3605768;2768393;2023-04-26;176;9
6212721;2156002;2022-11-13;85;9
4281829;1791742;2021-06-16;171;9
997325;1892922;2022-02-06;354;9
4747352;1203422;2020-11-27;102;9
1371148;233738;2020-02-12;131;9
5108448;1187352;2021-11-25;189;9
7918042;220830;2023-01-20;101;9
9002513;2786884;2023-12-02;151;9
919150;349380;2019-01-22;169;9
4536292;304254;2019-07-30;310;9
6837147;786122;2022-03-30;199;9
2784531;361184;2020-10-07;213;9
6641367;344175;2020-03-25;241;9
4431031;455882;2020-06-28;32;9
412127;329416;2024-07-31;50;9
6490618;267992;2024-04-02;302;9
4506194;271078;2023-12-27;179;9
4437413;875432;2020-07-25;181;9
5849194;326554;2023-10-15;186;9
2180772;165518;2020-07-13;226;9
7771533;221178;2021-04-27;184;9
6344939;160082;2022-10-10;75;9
1052000;253269;2021-07-27;51;9
2201763;271078;2022-10-28;335;9
7864169;733732;2024-01-12;517;9
1692493;267215;2020-04-26;182;9
7476010;244510;2020-08-04;76;9
6219943;717372;2020-12-27;141;9
6794879;2774457;2024-02-26;261;9
4428871;244510;2023-05-16;273;9
929787;233738;2020-07-07;165;9
212318;1470692;2021-04-29;56;9
2027971;209802;2020-06-02;124;9
4510254;267992;2020-10-15;325;9
8366747;785962;2020-06-23;196;9
1364523;1907032;2023-03-23;79;9
2846900;137994;2019-05-29;165;9
8057921;266933;2019-03-02;129;9
5084905;1437002;2023-07-02;394;9
6105567;237958;2020-12-22;213;9
6159672;298330;2020-07-01;417;9
1202378;321107;2021-01-25;111;9
9284948;220830;2022-08-23;279;9
5030107;181166;2023-10-18;117;9
9366395;1892922;2023-10-25;360;9
4519177;2816921;2024-04-25;172;9
5925560;267992;2024-06-03;205;9
4926504;267992;2024-06-27;171;9
4047284;925292;2023-12-20;64;9
2051357;1437002;2023-05-12;465;9
1017373;429642;2020-07-09;152;9
9581566;237958;2019-11-26;160;9
3938926;257685;2019-03-27;199;9
9360481;131298;2023-02-20;329;9
1965119;1029922;2020-10-05;115;9
6264259;542912;2020-04-12;102;9
7083467;644372;2022-11-30;208;9
1423583;480042;2021-01-17;74;9
3051932;925102;2020-09-01;580;9
9488809;204782;2022-04-10;13;9
3927189;220830;2022-09-04;117;9
3212970;220830;2023-05-20;124;9
9341000;1866272;2024-06-11;475;9
4973487;1375982;2021-03-23;258;9
1466757;269452;2021-11-10;208;9
7511680;269452;2024-05-30;247;9
9037981;267992;2022-03-23;317;9
6132688;64362;2019-07-25;236;9
7899895;343567;2019-06-18;170;9
410773;542912;2021-06-06;353;9
1215860;1554272;2022-01-30;237;9
5954806;310785;2021-07-25;185;9
3375897;267992;2022-04-06;93;9
8555379;480042;2022-01-30;147;9
3789809;329416;2024-07-31;126;9
1686415;266933;2020-08-05;175;9
8328500;315610;2024-01-08;285;9
8114967;332288;2024-06-01;31;9
8190993;324064;2021-08-16;131;9
6475460;267992;2021-11-22;253;9
721871;2221552;2022-03-22;236;9
9060863;542912;2021-09-23;287;9
4439863;267992;2024-05-04;139;9
8683131;137994;2019-12-02;80;9
8195251;325393;2024-03-03;64;9
7292721;233738;2019-06-20;197;9
7766949;183434;2019-11-11;250;9
5380983;2156002;2022-06-18;338;9
2482572;1640852;2022-06-26;130;9
4695248;320753;2021-05-19;41;9
4356231;137994;2022-02-21;173;9
1249335;925102;2023-03-10;275;9
734537;309780;2024-03-20;232;9
3396560;2124612;2024-07-16;397;9
8956080;788422;2023-07-20;506;9
5437269;542912;2021-09-02;166;9
8263462;309780;2022-12-14;224;9
8517956;1274392;2023-09-12;225;9
8492017;64362;2023-03-24;95;9
7941189;267992;2020-01-07;110;9
709404;2272502;2024-03-23;182;9
7669344;220830;2023-02-01;56;9
9407564;293478;2024-02-28;256;9
4659856;300455;2019-05-16;164;9
6237527;1631352;2023-08-14;112;9
6282695;717372;2022-07-03;178;9
6997947;267992;2023-08-23;609;9
8630717;60232;2020-09-20;208;9
2874254;64362;2022-03-06;163;9
5716319;266933;2019-02-23;222;9
3266490;562322;2021-11-21;460;9
2954357;2774457;2023-06-12;119;9
6573286;267992;2020-06-21;163;9
7234973;189522;2020-04-21;141;9
5576175;346889;2022-01-15;228;9
7949557;257685;2021-11-26;212;9
5003498;353709;2024-05-26;357;9
7599516;925292;2023-11-27;100;9
698325;1656512;2021-10-27;264;9
2839061;717372;2023-08-21;150;9
2026682;326554;2021-01-31;256;9
8876768;283918;2024-06-27;1468;9
2590500;267215;2021-10-09;114;9
8108610;204782;2019-03-28;140;9
4572615;542912;2022-02-04;125;9
4809255;214202;2020-05-25;96;9
2545045;64362;2022-02-05;104;9
865107;271450;2024-02-05;85;9
8552278;336783;2020-10-07;291;9
177694;515072;2020-11-10;72;9
5741529;1885762;2022-09-07;104;9
2820986;267992;2023-12-20;253;9
7493108;233738;2019-10-02;578;9
480903;315167;2022-02-08;78;9
2762839;214202;2021-01-25;193;9
1977785;322435;2020-03-21;352;9
1818576;192310;2022-11-28;331;9
7280862;1604172;2021-04-05;128;9
1942666;2221552;2022-10-05;182;9
3618730;2454542;2022-04-20;168;9
2800281;2217882;2022-02-22;426;9
4150245;925292;2022-12-19;134;9
3012693;160082;2023-09-29;949;9
9135321;2811630;2023-11-13;228;9
6541657;181166;2021-10-05;168;9
413512;355510;2020-06-07;174;9
2735511;267992;2020-05-22;1164;9
7193548;220830;2023-09-20;187;9
3606876;267215;2022-08-28;514;9
248029;1815332;2023-04-13;219;9
1929552;848152;2022-10-29;216;9
3762923;355510;2019-11-17;31;9
3029931;925292;2022-06-22;100;9
826159;717372;2023-12-10;211;9
532153;399172;2021-08-04;231;9
7359767;1110342;2020-11-02;148;9
3704568;1640852;2022-08-15;166;9
9571630;267992;2023-05-01;177;9
9146226;109270;2019-11-29;361;9
8672751;251755;2019-09-30;549;9
45364;1274392;2021-11-15;72;9
7332858;1274392;2022-05-29;140;9
8590285;1100632;2020-10-28;215;9
4083277;230462;2023-02-25;256;9
3674606;253269;2020-11-23;127;9
151631;174422;2021-02-08;256;9
2479217;181166;2020-04-14;218;9
4245803;267992;2021-08-02;198;9
5298292;2840586;2024-06-03;188;9
6052696;267992;2023-04-01;211;9
861464;2103542;2024-06-25;298;9
2643866;224318;2024-05-06;167;9
3413628;267992;2019-02-24;187;9
5121819;267992;2019-09-12;123;9
6398162;2776749;2023-06-07;211;9
6965765;788422;2023-07-20;427;9
8660134;644372;2021-02-02;291;9
9843962;64362;2020-02-25;135;9
1414823;48644;2021-11-14;224;9
1290649;162870;2020-08-05;248;9
2722012;1946742;2021-12-29;213;9
6661339;420572;2020-11-26;82;9
2501032;281259;2020-02-26;361;9
2577245;209802;2021-05-31;144;9
8804632;321107;2022-07-04;131;9
1133525;359503;2021-10-24;123;9
9641541;2078062;2021-10-22;202;9
7800419;1640852;2021-12-19;146;9
1845405;2763938;2023-03-27;405;9
9762017;261048;2019-01-26;101;9
1880308;1619112;2022-08-02;1172;9
211659;256511;2021-10-12;180;9
6337549;1737022;2021-05-26;147;9
7753401;327685;2020-12-06;312;9
7880343;436912;2020-01-16;150;9
7433724;762482;2020-06-13;314;9
7916293;1412112;2023-11-25;213;9
7129271;2776173;2024-02-07;318;9
8085718;321152;2019-04-15;204;9
8856283;223262;2019-08-12;216;9
1514635;1743642;2022-05-25;20;9
4968328;560462;2022-12-28;113;9
5335680;2830012;2024-01-31;270;9
9045954;2156002;2021-12-04;80;9
3600833;1640852;2022-10-17;214;9
8779263;2015532;2022-09-04;287;9
5129625;223262;2019-05-03;250;9
4324321;223262;2019-05-20;316;9
2214411;2156002;2024-06-30;109;9
5691329;46312;2022-06-26;442;9
9134591;276842;2020-05-31;121;9
414182;1053542;2022-07-22;126;9
4542829;2603752;2023-11-30;119;9
6568635;516812;2023-06-19;198;9
5458022;717372;2023-08-21;181;9
3485433;542912;2022-11-07;196;9
6665563;925102;2020-12-14;870;9
2320136;2565132;2022-07-31;67;9
5628909;326554;2024-07-28;747;9
394573;318086;2022-11-28;193;9
3136946;214202;2022-08-09;316;9
7193673;318675;2021-02-19;159;9
3474405;297105;2020-03-05;133;9
2145055;267992;2021-07-21;153;9
1354531;330966;2020-10-26;124;9
8988219;542912;2024-02-26;106;9
7261468;1437002;2023-05-12;490;9
651820;2768393;2023-04-26;107;9
9824118;2156002;2024-04-12;201;9
2450438;330401;2019-02-12;122;9
3515826;64362;2019-11-25;222;9
9493641;848152;2023-11-27;139;9
4263606;320753;2020-12-23;177;9
8518626;717372;2020-05-26;29;9
6919438;64362;2023-03-24;129;9
5966920;980722;2024-04-12;418;9
3030554;2533362;2024-07-02;61;9
9441520;256511;2022-08-01;188;9
9581073;230462;2022-01-27;430;9
763443;269339;2023-06-04;339;9
5511456;183434;2019-11-11;241;9
3849365;1262932;2020-12-17;205;9
7739027;255358;2020-03-15;63;9
5645698;256511;2022-10-03;142;9
9531103;353709;2021-07-01;195;9
8492736;267992;2022-08-03;194;9
7614082;2351292;2022-08-01;395;9
7811400;359503;2021-06-30;211;9
3001124;1423972;2021-02-04;248;9
3152072;273256;2019-04-01;114;9
1410244;1941062;2024-04-15;664;9
8501605;735432;2022-05-11;24;9
9462435;84566;2021-01-19;131;9
258424;267992;2020-02-17;102;9
7845907;2156362;2021-11-25;214;9
7085758;230462;2023-08-28;423;9
4509536;717372;2023-06-04;192;9
3926963;64362;2021-11-02;323;9
6070063;244510;2020-03-11;195;9
4985427;181166;2020-08-24;264;9
4357199;1697612;2023-01-31;60;9
5900015;273256;2019-04-01;152;9
6404249;64362;2019-08-23;121;9
6056834;299446;2019-03-13;139;9
2574124;234026;2019-08-27;273;9
318932;2174932;2022-10-26;131;9
926229;231214;2020-03-06;368;9
6666476;189738;2022-12-19;263;9
542268;234026;2020-09-30;56;9
7697941;267992;2021-05-02;202;9
139327;925102;2023-08-30;124;9
9817138;181166;2024-06-12;207;9
4276213;1015592;2020-12-28;223;9
2383859;299446;2019-09-25;152;9
8025095;542912;2021-12-19;174;9
2716587;2839654;2024-03-09;333;9
8472764;2646992;2023-04-03;229;9
9642385;303634;2021-05-05;215;9
5619545;181166;2020-10-26;210;9
5642546;344175;2020-03-25;228;9
6763878;1480342;2021-04-18;420;9
2941100;2638132;2022-08-31;197;9
4012564;2816921;2024-02-04;85;9
5392404;2004372;2021-09-21;185;9
645738;1695092;2023-07-03;95;9
7713247;976932;2023-09-28;252;9
9575818;717372;2020-07-01;270;9
5639690;220830;2022-08-05;313;9
4209348;327184;2020-02-24;224;9
783915;118326;2020-11-30;106;9
4156371;344175;2022-04-29;189;9
6363109;2308342;2022-02-07;498;9
9457806;1892922;2023-05-13;479;9
7363970;2882941;2024-07-19;269;9
9834518;1114742;2022-11-25;257;9
2476780;269452;2021-11-10;238;9
6535463;220830;2022-09-20;178;9
8645276;345202;2020-10-28;211;9
8231209;267992;2023-08-23;639;9
3141374;2749669;2023-02-16;500;9
5894994;244510;2019-09-29;138;9
9196622;223262;2019-04-01;201;9
1494412;251755;2019-07-26;315;9
6324820;649892;2020-05-02;131;9
4501004;276101;2022-12-07;178;9
7266874;2031972;2021-10-04;402;9
5366687;473392;2020-03-30;448;9
4706203;1320962;2021-01-07;116;9
4994533;329416;2021-11-26;180;9
2032425;209802;2023-03-09;134;9
2168253;2771748;2023-12-02;195;9
8088761;2747472;2022-12-23;248;9
1631622;717372;2024-06-03;261;9
4204920;230462;2021-07-11;405;9
1095945;576772;2020-04-03;151;9
3610581;137994;2020-10-06;146;9
5951957;230462;2024-04-22;212;9
143857;230462;2023-09-08;255;9
684444;233738;2020-02-06;117;9
4509485;480042;2020-06-26;229;9
4711165;542912;2023-09-26;177;9
4412507;542912;2023-04-16;150;9
8952573;2776173;2024-02-07;306;9
1700119;293478;2024-03-27;342;9
2380577;2830855;2024-02-29;301;9
1205445;992142;2023-06-28;345;9
7429518;1827232;2021-07-01;64;9
5045522;209802;2019-07-05;248;9
2710734;2118922;2021-11-08;230;9
1144085;230462;2021-06-06;222;9
6231233;542912;2020-12-10;294;9
2944988;244510;2023-01-26;95;9
5027922;333264;2020-02-14;35;9
4616155;584062;2020-11-03;278;9
7982535;925102;2023-03-15;185;9
4456864;60232;2019-11-07;118;9
5654634;309780;2024-06-24;300;9
4503722;2658322;2024-07-04;233;9
9287088;352892;2021-07-25;427;9
1176130;2217882;2022-09-25;245;9
843666;63398;2024-07-22;140;9
6502660;1907032;2024-02-22;214;9
6617877;217006;2022-12-18;311;9
4729512;717372;2024-01-25;181;9
4052517;340369;2023-07-15;62;9
3098623;271450;2020-05-07;173;9
5233238;267992;2022-02-20;283;9
2988163;223262;2022-06-27;479;9
5262796;315610;2022-01-05;1021;9
9132096;925102;2024-07-21;208;9
399193;542912;2023-10-24;60;9
1400660;1687832;2022-11-16;519;9
1802722;60232;2019-07-04;171;9
3445641;187722;2023-11-07;213;9
7143830;322435;2019-07-29;165;9
3528262;64362;2019-10-25;198;9
4918663;257685;2019-03-24;187;9
2291980;576772;2020-04-27;120;9
4881046;315167;2020-02-26;201;9
5698512;2801605;2024-06-26;189;9
3248118;205502;2023-03-19;86;9
282900;267992;2022-05-03;223;9
6218299;515072;2020-03-05;236;9
2538309;209802;2021-04-17;120;9
5096298;64362;2022-03-26;87;9
7056319;316406;2021-05-18;81;9
5061462;2658322;2024-07-05;23;9
8886489;2814950;2023-11-25;173;9
9217752;1343022;2021-01-12;109;9
3771281;329416;2022-06-28;189;9
7641351;1082312;2020-10-24;156;9
3103213;1114742;2024-07-13;245;9
5159270;321107;2019-06-25;273;9
28159;244510;2022-07-06;186;9
5365228;64362;2020-11-25;136;9
1244382;359503;2021-06-30;221;9
7163;344175;2021-11-05;220;9
4340652;1545742;2021-03-25;273;9
6375897;321049;2022-02-21;309;9
299398;283918;2019-01-13;78;9
1553722;1274392;2022-07-21;147;9
3407954;710952;2020-05-24;533;9
3064803;542912;2022-11-07;238;9
597134;2778348;2024-03-18;151;9
6720847;2759039;2023-02-27;190;9
9742738;1892922;2024-01-30;312;9
690246;2864280;2024-06-11;162;9
6806369;244510;2019-03-04;233;9
1368060;209802;2019-05-30;197;9
1767304;137994;2024-05-07;662;9
22757;230462;2022-06-14;700;9
804974;1619112;2021-08-27;203;9
4579160;322435;2023-10-18;101;9
9384213;925102;2021-02-13;680;9
8905775;256830;2022-01-05;146;9
7925760;399172;2021-05-03;237;9
5428839;233738;2021-04-02;246;9
1071787;234026;2020-11-27;179;9
4910067;327184;2020-03-15;57;9
8234171;206458;2020-12-04;170;9
5564300;210354;2022-07-05;284;9
7763551;241826;2022-07-06;219;9
3233585;2820178;2023-12-19;172;9
7329327;2875213;2024-07-06;417;9
9334134;355510;2023-10-01;194;9
4283298;342673;2022-09-06;202;9
8896588;1437002;2024-01-04;646;9
7061645;46312;2021-12-31;279;9
4318806;1123072;2020-11-04;303;9
4135486;206458;2020-12-04;173;9
1638105;209802;2022-07-21;472;9
4934985;276101;2022-09-25;250;9
7407564;224062;2023-07-16;155;9
249576;220830;2023-03-21;157;9
522617;925102;2024-05-31;171;9
7690406;267992;2024-03-09;191;9
7660184;2124612;2024-07-16;413;9
3753126;64362;2019-07-25;166;9
6799256;257685;2019-02-24;215;9
8084557;267992;2019-07-10;530;9
1751210;350343;2020-07-20;52;9
702173;181166;2021-11-03;273;9
3751625;753552;2022-01-26;35;9
6116070;2799218;2023-09-24;88;9
3818387;1193772;2023-07-24;384;9
5925827;137994;2022-09-19;63;9
3422016;1809152;2021-06-24;330;9
5893609;2714462;2022-10-26;243;9
4937288;262127;2021-10-25;206;9
6203950;267992;2023-10-25;252;9
4353591;1892922;2024-05-21;392;9
1849262;220830;2023-10-21;149;9
7583874;237958;2019-08-23;186;9
7284089;1640852;2022-03-06;189;9
8263797;192310;2020-04-27;138;9
1596339;830272;2021-02-05;36;9
545852;327685;2020-07-17;223;9
9335613;224318;2023-01-06;320;9
723896;220830;2023-05-20;170;9
298053;2759234;2023-06-05;433;9
9844181;214202;2021-01-25;168;9
1560995;271450;2024-08-08;698;9
2330314;276101;2021-07-21;257;9
6853003;267992;2022-10-26;350;9
1859116;224318;2020-10-09;459;9
8588194;201778;2021-11-14;174;9
7167160;1640852;2021-06-25;154;9
8223406;359503;2021-01-06;166;9
4054335;2221552;2023-04-03;149;9
1326516;1892922;2023-09-12;175;9
2672295;2816921;2024-03-14;112;9
4780346;205502;2019-11-24;182;9
9312558;320753;2021-01-29;204;9
7869458;214202;2021-01-25;156;9
366070;318086;2021-09-16;149;9
8099840;322435;2024-06-03;184;9
9286709;271450;2024-02-20;139;9
9310145;276101;2023-07-31;232;9
4806442;327647;2020-10-25;243;9
5177029;267992;2023-09-27;170;9
8149320;734602;2023-06-16;257;9
8402214;269452;2021-11-10;177;9
4534758;71230;2020-03-16;292;9
101486;980722;2024-03-12;574;9
4620828;1714952;2021-05-17;768;9
1754741;160082;2023-06-25;112;9
1062985;340369;2023-07-28;32;9
5601035;340369;2023-06-24;86;9
6779482;64362;2020-01-17;236;9
3983097;2850323;2024-08-04;208;9
8683506;244510;2023-09-15;350;9
1694961;257685;2020-11-29;523;9
5638377;353709;2023-08-26;238;9
5317795;266933;2021-10-19;171;9
7948110;234390;2020-07-30;148;9
